,timestamp
309,1908676570
310,1908701527
311,1908726479
312,1908751245
313,1908776062
314,1908801123
315,1908826431
316,1908851242
317,1908876125
318,1908901178
319,1908926345
320,1908951161
321,1908976418
322,1909001118
323,1909026275
324,1909051204
325,1909076561
326,1909101324
327,1909126322
328,1909151748
329,1909177066
330,1909202184
331,1909226947
332,1909251811
333,1909277150
334,1909302375
335,1909327508
336,1909352690
337,1909377790
338,1909403079
339,1909428095
340,1909452779
341,1909477457
342,1909502493
343,1909527187
344,1909552427
345,1909577254
346,1909602319
347,1909626878
348,1909651916
349,1909676965
350,1909702042
351,1909727165
352,1909752034
353,1909777110
354,1909802081
355,1909827120
356,1909852390
357,1909877454
358,1909902296
359,1909927488
360,1909952555
361,1909977320
362,1910002557
363,1910027540
364,1910052592
365,1910077353
366,1910102593
367,1910127817
368,1910152738
369,1910177418
370,1910202560
371,1910227518
372,1910252589
373,1910277406
374,1910302529
375,1910327540
376,1910352846
377,1910377346
378,1910402343
379,1910427154
380,1910451881
381,1910476817
382,1910501936
383,1910526954
384,1910551709
385,1910576686
386,1910601674
387,1910626631
388,1910651518
389,1910676884
390,1910702066
391,1910727087
392,1910751824
393,1910776914
394,1910802018
395,1910827175
396,1910852458
397,1910876923
398,1910901949
399,1910927246
400,1910951895
401,1910977076
402,1911001958
403,1911026935
404,1911051984
405,1911076889
406,1911102182
407,1911126882
408,1911151946
409,1911176933
410,1911201803
411,1911226967
412,1911252211
413,1911277286
414,1911302268
415,1911327193
416,1911352354
417,1911377045
418,1911402089
419,1911427158
420,1911452641
421,1911477091
422,1911502402
423,1911527641
424,1911552812
425,1911577779
426,1911602964
427,1911627913
428,1911653010
429,1911677954
430,1911703103
431,1911727894
432,1911752962
433,1911778124
434,1911803341
435,1911828519
436,1911853226
437,1911878070
438,1911903355
439,1911928331
440,1911953187
441,1911977855
442,1912003007
443,1912028198
444,1912052944
445,1912078130
446,1912102627
447,1912127806
448,1912152968
449,1912177749
450,1912203025
451,1912227486
452,1912252798
453,1912277845
454,1912302964
455,1912328154
456,1912352833
457,1912377514
458,1912402488
459,1912427571
460,1912453008
461,1912477718
462,1912502607
463,1912527853
464,1912552621
465,1912577420
466,1912602442
467,1912627580
468,1912652605
469,1912677089
470,1912701693
471,1912726690
472,1912752006
473,1912777035
474,1912802199
475,1912826951
476,1912852190
477,1912877197
478,1912902310
479,1912927506
480,1912952294
481,1912976992
482,1913002070
483,1913027172
484,1913052137
485,1913076869
486,1913102207
487,1913127403
488,1913152540
489,1913177203
490,1913202043
491,1913226991
492,1913252231
493,1913277078
494,1913302224
495,1913326772
496,1913351342
497,1913376703
498,1913401979
499,1913427179
